date,WIND_DIRECTION,WIND_SPEED,CLOUD_COVER_TOTAL,PRESSURE_AIR_SURFACE_REDUCED,RADIATION_GLOBAL,PROBABILITY_RADIATION_GLOBAL_LAST_1H,TEMPERATURE_DEW_POINT_200,TEMPERATURE_AIR_200,WEATHER_SIGNIFICANT,TEMPERATURE_AIR_200DEGC,DEW_POINT_DEGC,RAD_WH,DHI_ERBS,DNI_DISC,DNI_DIRINDEX,GHI_CLEARSKY,DNI_CLEARSKY,DHI_CLEARSKY,AZIMUTH,ZENITH,ELEVATION,Ost_ac,Ost_aoi,Ost_cell_temperature,Ost_effective_irradiance,Ost_dc_i_sc,Ost_dc_v_oc,Ost_dc_i_mp,Ost_dc_v_mp,Ost_dc_p_mp,Ost_dc_i_x,Ost_dc_i_xx,Ost_diode_params_I_L,Ost_diode_params_I_o,Ost_diode_params_R_s,Ost_diode_params_R_sh,Ost_diode_params_nNsVth,Ost_total_irrad_poa_global,Ost_total_irrad_poa_direct,Ost_total_irrad_poa_diffuse,Ost_total_irrad_poa_sky_diffuse,Ost_total_irrad_poa_ground_diffuse,West_ac,West_aoi,West_cell_temperature,West_effective_irradiance,West_dc_i_sc,West_dc_v_oc,West_dc_i_mp,West_dc_v_mp,West_dc_p_mp,West_dc_i_x,West_dc_i_xx,West_diode_params_I_L,West_diode_params_I_o,West_diode_params_R_s,West_diode_params_R_sh,West_diode_params_nNsVth,West_total_irrad_poa_global,West_total_irrad_poa_direct,West_total_irrad_poa_diffuse,West_total_irrad_poa_sky_diffuse,West_total_irrad_poa_ground_diffuse,ALL_AC_POWER
2021-04-03 14:00:00+00:00,351.0,3.6,81.0,102680.0,1390.0,45.0,273.55,284.05,2.0,10.900000000000034,0.4000000000000341,386.11142,262.8818660270167,222.54250249962791,136.97948622880995,536.3857510222045,752.3028991313457,101.82591184665,225.85926108429283,54.73879020228588,35.26120979771412,382.35187430747015,81.80175745201372,15.690240848016415,170.311776138466,1.8108672079849184,279.10136278474397,1.6943281071758687,244.5742260683943,414.3889855184655,1.7849962945831963,1.3980285348410941,1.811051870464353,4.723733158547832e-12,0.078582,770.6035776016897,1.4964947053661428,170.311776138466,107.27732056547974,63.03445557298626,54.25012567714511,8.784329895841156,1806.8124652628806,42.063874288093125,30.01901594987381,679.7557091082466,7.249076809827201,321.5202927053124,6.764969018195121,277.7932088452754,1879.2624513032947,7.145011589047594,5.43316760297248,7.252027223742204,5.4400377894794846e-11,0.078582,193.0735736992544,1.5707327547852847,679.7557091082466,558.5084730728853,121.24723603536135,112.4629061395202,8.784329895841156,2189.164339570351
2021-04-03 15:00:00+00:00,344.0,3.6,76.0,102660.0,1150.0,44.0,273.35,284.25,2.0,11.100000000000023,0.20000000000004547,319.4447,209.26910421787215,281.61930682299624,241.78629465461492,408.0263441918703,682.7454688312808,89.69885211577332,241.0395755455462,62.24051039678953,27.75948960321047,85.62270520846361,94.51344435473406,12.402582480425233,46.311895966552726,0.4920850620088227,268.596100200961,0.4603993454145135,235.3685509672822,108.36352679649929,0.4853141057357372,0.3812062325558244,0.4920987072156722,2.607359825712588e-12,0.078582,2833.8909746814493,1.4794611946416394,46.311895966552726,0.0,46.311895966552726,39.62969382612516,6.68220214042756,1764.6905874296847,37.53079613181618,29.775259787315946,663.9784439110458,7.080497848322586,321.4646918735052,6.6080802227882405,277.84779361909244,1836.0405099596735,6.978865054129207,5.311376575406061,7.083312762495072,5.2283168477184933e-11,0.078582,197.6613325380527,1.5694698427838363,663.9784439110458,541.4349219256947,122.54352198535112,115.86131984492356,6.68220214042756,1850.3132926381484
2021-04-03 16:00:00+00:00,341.0,3.6,72.0,102640.0,800.0,40.0,273.45,284.05,2.0,10.900000000000034,0.30000000000001137,222.22240000000002,148.13676346095932,328.00974132758404,366.86415748436235,252.88935618804493,553.8143833600792,71.01710894144145,254.34246966689153,70.87553806166723,19.12446193833277,74.2581988789872,106.9196537388885,12.06540260317757,41.434615410986815,0.4402290490014408,267.7661392231071,0.4118492494723631,234.64126299634475,96.63682806029196,0.43418984279279577,0.3409778213688235,0.4402399706799848,2.4513502394793036e-12,0.078582,3167.4691003696294,1.4777142500345595,41.434615410986815,0.0,41.434615410986815,37.29307450004881,4.141540910938002,1470.16290646479,37.422890967354626,26.393815247984453,550.8656616166138,5.8701625913318365,322.4638375199429,5.4822277135054565,279.75008378281734,1533.6536621696346,5.7855806318478775,4.434581366675651,5.872098760111701,2.995008961858736e-11,0.078582,238.24840273188263,1.5519504215468851,550.8656616166138,439.8238192389258,111.04184237768803,106.90030146675002,4.141540910938002,1544.4211053437773
2021-04-03 17:00:00+00:00,341.0,3.6,69.0,102620.0,460.0,36.0,273.55,283.45,2.0,10.300000000000011,0.4000000000000341,127.77788000000001,72.47183027518847,503.4887104416888,3855.101062444149,92.46385417846005,302.2088093553231,39.92245580743621,266.50747566604963,80.0772581269965,9.922741873003506,45.36459042082632,118.66356600858221,11.114816638115792,28.969914721957622,0.30773108778789904,264.98623693279296,0.28793354207297883,232.06838194417392,66.82027121633092,0.3035523781790738,0.23846149859067153,0.307736425633044,2.05840178526001e-12,0.078582,4530.31585559087,1.472789219991883,28.969914721957622,0.0,28.969914721957622,27.455644447259516,1.5142702746981065,776.4514733108675,41.75101579118801,18.521839724454225,292.31852239276054,3.10990836391173,322.5732948474106,2.9092872102815783,281.9625022197406,820.3099014868825,3.0650061135876254,2.388221844083859,3.110452680170657,7.79900496428356e-12,0.078582,448.97211071579466,1.5111653506815916,292.31852239276054,225.46154331196425,66.85697908079632,65.34270880609822,1.5142702746981065,821.8160637316938
2021-04-03 18:00:00+00:00,342.0,3.6,63.0,102630.0,150.0,31.0,273.65,282.65,2.0,9.5,0.5,41.666700000000006,41.666700000000006,0.0,,0.46086844598941284,2.2249666737787592,0.42209251556352956,278.2330544092842,89.40061150519351,0.5993884948064944,-7.9,128.9426682763854,9.510678369588462,0.3796577559616754,0.004031478966201716,222.14513647509057,0.003755103275784913,191.44710008028005,0.7189036326509817,0.0039855000138401715,0.0030644093483454043,0.004031479882642083,1.5288496117469892e-12,0.078582,345687.29846585385,1.4644781051054032,0.3796577559616754,0.0,0.3796577559616754,0.3721101645865513,0.0075475913751241,-7.9,49.05474692293267,9.552413816726467,1.8635159492193436,0.019788323414718,272.4486576082272,0.018473827930067317,236.44692070600885,4.368079727717078,0.019546370075022003,0.015179122113851966,0.019788345494232768,1.5407896480739004e-12,0.078582,70427.55070327126,1.4646943383957673,1.8635159492193436,1.4581043067053905,0.405411642513953,0.3978640511388289,0.0075475913751241,-15.8
2021-04-03 19:00:00+00:00,344.0,3.09,59.0,102660.0,0.0,8.0,273.75,281.55,1.0,8.400000000000034,0.6000000000000227,0.0,0.0,0.0,,0.0,0.0,0.0,290.1513904916191,98.4476631128206,-8.447663112820612,-7.9,137.75333108124707,8.400000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2419243938236873e-12,0.078582,inf,1.4587236288780818,0.0,-0.0,0.0,0.0,0.0,-7.9,58.99022730960573,8.400000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2419243938236873e-12,0.078582,inf,1.4587236288780818,0.0,0.0,0.0,0.0,0.0,-15.8
2021-04-03 20:00:00+00:00,343.0,3.09,52.0,102680.0,0.0,,273.95,280.65,1.0,7.5,0.8000000000000114,0.0,0.0,0.0,,0.0,0.0,0.0,302.84741744181883,106.80040678515809,-16.800406785158092,-7.9,142.42657047176044,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0481879191768004e-12,0.078582,inf,1.4540606870702668,0.0,-0.0,0.0,0.0,0.0,-7.9,69.52860570427713,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0481879191768004e-12,0.078582,inf,1.4540606870702668,0.0,0.0,0.0,0.0,0.0,-15.8
2021-04-03 21:00:00+00:00,348.0,3.09,47.0,102710.0,0.0,,273.95,279.65,1.0,6.5,0.8000000000000114,0.0,0.0,0.0,,0.0,0.0,0.0,316.8360498610374,113.96847527781262,-23.968475277812615,-7.9,141.9397571195223,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.670794153472694e-13,0.078582,inf,1.448879640617139,0.0,-0.0,0.0,0.0,0.0,-7.9,80.50413155114673,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.670794153472694e-13,0.078582,inf,1.448879640617139,0.0,0.0,0.0,0.0,0.0,-15.8
2021-04-03 22:00:00+00:00,351.0,2.57,45.0,102730.0,0.0,,273.95,278.65,1.0,5.5,0.8000000000000114,0.0,0.0,0.0,,0.0,0.0,0.0,332.4298955987516,119.37277951066926,-29.372779510669265,-7.9,136.46701548074276,5.5,0.0,-1.0097419586828951e-28,0.0,-1.0097419586828951e-28,0.0,-0.0,-1.0097419586828951e-28,-1.0097419586828951e-28,0.0,7.163149920003569e-13,0.078582,inf,1.4436985941640115,0.0,-0.0,0.0,0.0,0.0,-7.9,91.51828618903617,5.5,0.0,-1.0097419586828951e-28,0.0,-1.0097419586828951e-28,0.0,-0.0,-1.0097419586828951e-28,-1.0097419586828951e-28,0.0,7.163149920003569e-13,0.078582,inf,1.4436985941640115,0.0,-0.0,0.0,0.0,0.0,-15.8
2021-04-03 23:00:00+00:00,353.0,2.57,40.0,102750.0,0.0,,273.95,277.75,1.0,4.600000000000023,0.8000000000000114,0.0,0.0,0.0,,0.0,0.0,0.0,349.4829119579653,122.4151453278418,-32.415145327841806,-7.9,127.56522104659575,4.600000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.024879419164641e-13,0.078582,inf,1.4390356523561967,0.0,-0.0,0.0,0.0,0.0,-7.9,102.2168400511579,4.600000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.024879419164641e-13,0.078582,inf,1.4390356523561967,0.0,-0.0,0.0,0.0,0.0,-15.8
2021-04-04 00:00:00+00:00,351.0,2.06,41.0,102760.0,0.0,,273.75,277.15,1.0,4.0,0.6000000000000227,0.0,0.0,0.0,,0.0,0.0,0.0,7.209851611222405,122.66977392635727,-32.669773926357266,-7.9,116.69722063599534,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.365139421395077e-13,0.078582,inf,1.4359270244843199,0.0,-0.0,0.0,0.0,0.0,-7.9,112.19377967596637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.365139421395077e-13,0.078582,inf,1.4359270244843199,0.0,-0.0,0.0,0.0,0.0,-15.8
2021-04-04 01:00:00+00:00,354.0,2.06,48.0,102730.0,0.0,,273.65,276.55,1.0,3.400000000000034,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,24.455231356923036,120.09671231202532,-30.096712312025325,-7.9,104.75810583982158,3.400000000000034,0.0,-1.0097419586828951e-28,0.0,-1.0097419586828951e-28,0.0,-0.0,-1.0097419586828951e-28,-1.0097419586828951e-28,0.0,4.775306279605334e-13,0.078582,inf,1.4328183966124435,0.0,-0.0,0.0,0.0,0.0,-7.9,120.90019754458476,3.400000000000034,0.0,-1.0097419586828951e-28,0.0,-1.0097419586828951e-28,0.0,-0.0,-1.0097419586828951e-28,-1.0097419586828951e-28,0.0,4.775306279605334e-13,0.078582,inf,1.4328183966124435,0.0,-0.0,0.0,0.0,0.0,-15.8
2021-04-04 02:00:00+00:00,355.0,1.54,57.0,102710.0,0.0,,273.65,276.05,1.0,2.900000000000034,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,40.33145460054209,115.0649277389095,-25.0649277389095,-7.9,92.25268954442933,2.900000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3319970208630146e-13,0.078582,inf,1.4302278733858798,0.0,-0.0,0.0,0.0,0.0,-7.9,127.57179771313693,2.900000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3319970208630146e-13,0.078582,inf,1.4302278733858798,0.0,-0.0,0.0,0.0,0.0,-15.8
2021-04-04 03:00:00+00:00,355.0,1.54,59.0,102680.0,0.0,,273.55,275.55,1.0,2.400000000000034,0.4000000000000341,0.0,0.0,0.0,,0.0,0.0,0.0,54.58311771919739,108.15808706084468,-18.15808706084468,-7.9,79.49371605998111,2.400000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.928491251722786e-13,0.078582,inf,1.427637350159316,0.0,0.0,0.0,0.0,0.0,-7.9,131.2848814390068,2.400000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.928491251722786e-13,0.078582,inf,1.427637350159316,0.0,-0.0,0.0,0.0,0.0,-15.8
2021-04-04 04:00:00+00:00,3.0,1.03,66.0,102650.0,0.0,,273.35,275.35,2.0,2.2000000000000455,0.20000000000004547,0.0,0.0,0.0,,0.0,0.0,0.0,67.46161423399116,99.96624515170133,-9.966245151701328,-7.9,66.72710121648595,2.2000000000000455,0.0,-5.048709793414476e-29,0.0,-5.048709793414476e-29,0.0,-0.0,-5.048709793414476e-29,-5.048709793414476e-29,0.0,3.777451256069564e-13,0.078582,inf,1.4266011408686905,0.0,0.0,0.0,0.0,0.0,-7.9,131.32020330187066,2.2000000000000455,0.0,-5.048709793414476e-29,0.0,-5.048709793414476e-29,0.0,-0.0,-5.048709793414476e-29,-5.048709793414476e-29,0.0,3.777451256069564e-13,0.078582,inf,1.4266011408686905,0.0,-0.0,0.0,0.0,0.0,-15.8
2021-04-04 05:00:00+00:00,358.0,1.03,70.0,102630.0,0.0,0.0,273.65,275.65,2.0,2.5,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,79.45896999805996,90.99483134903836,-0.9948313490383657,-7.9,54.232206142161,2.5,0.0,-5.048709793414476e-29,0.0,-5.048709793414476e-29,0.0,-0.0,-5.048709793414476e-29,-5.048709793414476e-29,0.0,4.0061780110618646e-13,0.078582,inf,1.4281554548046285,0.0,0.0,0.0,0.0,0.0,-7.9,127.66923688566915,2.5,0.0,-5.048709793414476e-29,0.0,-5.048709793414476e-29,0.0,-0.0,-5.048709793414476e-29,-5.048709793414476e-29,0.0,4.0061780110618646e-13,0.078582,inf,1.4281554548046285,0.0,-0.0,0.0,0.0,0.0,-15.8
2021-04-04 06:00:00+00:00,298.0,1.54,75.0,102630.0,20.0,6.0,273.65,276.25,3.0,3.1000000000000227,0.5,5.555560000000001,5.5415197178637525,0.0,0.0,67.99000703080414,241.60662907459067,32.55033032178791,91.15113975864159,81.66987455023953,8.330125449760468,545.9800810652681,42.36481070677458,10.392983050618104,232.28368733396837,2.4667108936855944,287.0665908518108,2.31048865270103,252.33049879124258,583.0067541875569,2.430422684723636,1.9087613373375227,2.4670539649494745,1.8012903864329686e-12,0.078582,565.0111099334503,1.46904936664363,232.28368733396837,178.515729831408,53.76795750256035,52.6544927055538,1.1134647970065468,45.451683846843714,120.93385238583993,3.877728691268105,24.770890991973598,0.26269207449634124,309.0184064711211,0.24607863983454245,271.88433598469453,66.90492759143137,0.2590464825446908,0.2045735108921709,0.26269597064911643,5.239512303982001e-13,0.078582,5298.269813650467,1.4352935311538952,24.770890991973598,0.0,24.770890991973598,23.65742619496705,1.1134647970065468,591.4317649121118
2021-04-04 07:00:00+00:00,292.0,1.54,77.0,102620.0,170.0,14.0,273.85,277.05,3.0,3.900000000000034,0.7000000000000455,47.222260000000006,46.73659168665127,0.0,0.0,225.6036435741259,523.2424987595907,66.82243625028829,103.16105660286905,72.38604939999584,17.61395060000416,1313.8826431233206,32.37981994481139,21.269619025382287,553.2275513049628,5.888433695350379,286.62455266819074,5.5064057858813715,249.37675449241243,1373.1696038013383,5.802150315039109,4.46935250270603,5.8903842178723895,1.2573585311590119e-11,0.078582,237.23125084862826,1.525401722882642,553.2275513049628,441.8869738459551,111.34057745900775,107.6458916343337,3.694685824674056,87.04249885145576,112.306205552982,5.158758905461443,40.09184691581946,0.4252897719384323,313.1488400050075,0.39844418962338296,275.61839339338894,109.81854740092763,0.4193106157437595,0.3313205778252237,0.42529998106013683,6.709093772431059e-13,0.078582,3273.554951847682,1.441930608201491,40.09184691581946,0.0,40.09184691581946,36.397161091145406,3.694685824674056,1400.9251419747764
